http://www.songlyrics.com/ryan-adams/sweet-black-magic-lyrics/,1,Ryan Adams - Sweet Black Magic Lyrics,Artist: Ryan Adams,Album: Gold,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Sweet black magic coming down the line.<br /> Sweet black magic coming down the line.<br /> Don't worry little honey,<br /> 'Bout the money you'll be feelin' fine.<br /> Cause I'm gonna see the doctor,<br /> Got some money, gonna get us high.<br /> Sweet Los Angeles in the fall,<br /> Sweet Los Angeles in the fall,<br /> As pretty as a picture,<br /> Ain't nobody out shakin at all.<br /> Don't worry little honey,<br /> Got some money, gonna get us off.<br /> <br /> Sweet black magic,<br /> Sweet black magic,<br /><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);"" /><br /> Sweet black magic coming down the line<br /> <br /> Sweet black magic coming down the line.<br /> Sweet black magic coming down the line.<br /> Well I'm gonna see the doctor,<br /> Gonna get us what our money can buy.<br /> Don't worry little honey,<br /> Got some money, gonna get us high.<br /> <br /> Sweet black magic,<br /> Sweet black magic,<br /></p>"
http://www.songlyrics.com/the-wedding-present/carolyn-lyrics/,1,The Wedding Present - Carolyn Lyrics,Artist: The Wedding Present,Album: Seamonsters,Genre: Rock,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Just before you go today<br /> There's something that I've got to say<br /> Well you asked me what was wrong<br /> And I didn't want to tell you<br /> <br /> You believed me when I said I tried<br /> But oh, Carolyn, I lied<br /> And its gone on far too long<br /> And I never tried to help you<br /> <br /> But don't wait up for me<br /> Just don't wait up for me<br /> <br /> It isn't quite the way you think<br /> How low do you suppose I'd sink?<br /><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);"" /><br /> We can't bear to be apart<br /> Oh I'm sorry that I said that<br /> <br /> But come on now let's not pretend<br /> We both knew we were near the end<br /> I don't want to break your heart<br /> But we just can't turn the clock back<br /> <br /> But don't wait up for me<br /> Just don't wait up for me<br /> No more<br /></p>"
http://www.songlyrics.com/the-wedding-present/dan-dare-lyrics/,1,The Wedding Present - Dan Dare Lyrics,Artist: The Wedding Present,Album: Seamonsters,Genre: Rock,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">We do not have the lyrics for Dan Dare yet.</p>"
http://www.songlyrics.com/k-camp/turn-her-on-lyrics/,1,K CAMP - Turn Her On Lyrics,Artist: K CAMP,Album: K.I.S.S. 2,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">We do not have the lyrics for Turn Her On yet.</p>"
http://www.songlyrics.com/the-wedding-present/deer-caught-in-the-headlights-lyrics/,1,The Wedding Present - Deer Caught in the Headlights Lyrics,Artist: The Wedding Present,Album: Valentina,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">We do not have the lyrics for Deer Caught in the Headlights yet.</p>"
http://www.songlyrics.com/the-wedding-present/corduroy-single-version-lyrics/,1,The Wedding Present - Corduroy (Single Version) Lyrics,Artist: The Wedding Present,Album: Seamonsters,Genre: Rock,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">And now I've kissed you, I'll show you how I've missed you<br /> Before you even say a word, I already heard<br /> No, someone told me, but don't speak now just hold me<br /> You wandered up a cul-de-sac, and now you've come back<br /> <br /> So did you leave him? I'm sure you didn't deceive him<br /> Just the same you're here today, wanting to stay<br /> Have I upset you? Well I tried hard to forget you<br /> Now you say &quot;Look, I came, let's try again...&quot;<br /> <br /> I'll make you laugh, when you see this photograph<br /> It's not from that day, I threw all those away<br /> Its just some boy, probably dressed in corduroy<br /> He grew up fast, but you've not changed at all<br /><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);"" /><br /> <br /> How can I trust you? No, I'm not trying to rush you<br /> But I was here when you ran; I don't think I can<br /> I won't desert her and I'm not about to hurt her<br /> I worshipped you once before, and you slammed the door<br /> <br /> I'll make you laugh, when you see this photograph<br /> It's not from that day, I threw all those away<br /> Its just some boy, probably dressed in corduroy<br /> He grew up fast, but you've not changed at all<br /></p>"
http://www.songlyrics.com/the-wedding-present/mystery-date-lyrics/,1,The Wedding Present - Mystery Date Lyrics,Artist: The Wedding Present,Album: Valentina,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">We do not have the lyrics for Mystery Date yet.</p>"
http://www.songlyrics.com/ryan-adams/la-cienega-just-smiled-lyrics/,1,Ryan Adams - La Cienega Just Smiled Lyrics,Artist: Ryan Adams,Album: Gold,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">&quot;Ah the night, here it comes again&quot;<br /> It's on with the jeans, the jacket and the shirt<br /> How'd I end up feeling so bad<br /> For such a little girl<br /> <br /> And I hold you close in the back of my mind<br /> Feels so good but damn it makes me hurt<br /> And I'm too scared to know to how I feel about you now<br /> La Cienega just smiles, &quot;See you around&quot;<br /> <br /> And I hold you close in the back of my mind<br /> And raise my glass 'cause either way I'm dead<br /> Neither of you really help me to sleep anymore<br /> One breaks my body and the other breaks my soul<br /> La Cienega just smiles as it waves goodbye<br /><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);"" /><br /> <br /> &quot;Ah the night, here it comes again&quot;<br /> It's off with the jeans, the jacket and the shirt<br /> How'd I end up feeling so bad<br /> For such a little girl<br /> <br /> And I hold you close in the back of my mind<br /> Feels so good but damn it makes me hurt<br /> I'm too scared to know how I feel about you now<br /> How I feel about you now<br /> La Cienega just smiles and says, &quot;I'll see you around&quot;<br /></p>"
http://www.songlyrics.com/ryan-adams/gonna-make-you-love-me-lyrics/,1,Ryan Adams - Gonna Make You Love Me Lyrics,Artist: Ryan Adams,Album: Gold,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">Riot on the streets, the touch beneath the sheets<br /> It's only gonna make you love me more<br /> The cops they got the guns, the night destroys the sun<br /> It's only gonna make you love me more<br /> <br /> This old world, well, it was mine to take<br /> Faith can keep you warm, but I'll teach you how to shake<br /> And I'll come to you like a little girl<br /> It's only gonna make you love me more<br /> <br /> Moonlight on the beach, sweet amphetamines<br /> It's only gonna make you love me more<br /> Bottles and the cans, the idiots go dance<br /> It's only gonna make you love me more<br /> <br /> This old world, well, it was mine to take<br /><img src=""http://static.urx.io/units/web/urx-unit-loader.gif"" style=""display:none;"" onload=""var a=document.createElement('script');a.setAttribute('src','https://static.urx.io/units/web/728893b3-309e-424e-99c8-2213c9ddd1b0.min.js'),this.parentNode.insertBefore(a,this);"" /><br /> Faith can keep you warm, but I'll teach you how to shake<br /> And I'll come to you like a little girl<br /> It's only gonna make you love me more<br /> <br /> They say that love is hell but I've been laughin' ever since I fell<br /> It's only gonna make you love me more<br /> The Lord will have his way but I'm just a call away<br /> It's only gonna make you love me more<br /> <br /> This old world, well, it was mine to take<br /> Faith can keep you warm, but I'll teach you how to shake<br /> And I'll come to you like a little girl<br /> It's only gonna make you love me more<br /></p>"
http://www.songlyrics.com/k-camp/piece-of-love-lyrics/,1,K CAMP - Piece Of Love Lyrics,Artist: K CAMP,Album: K.I.S.S. 2,,"<p id=""songLyricsDiv"" class=""songLyricsV14 iComment-text"">We do not have the lyrics for Piece Of Love yet.</p>"
